Logging to experiments/gym_fwalker2d/W/Mon-07-Nov-2022-10-28-41-AM-CST_gym_fwalker2d_trpo_iteration_20_seed2231
Print configuration .....
{'env_name': 'gym_fwalker2d', 'random_seeds': [3214, 2431, 2531, 2231], 'save_variables': False, 'model_save_dir': '/tmp/gym_fwalker2d_models/', 'restore_variables': False, 'start_onpol_iter': 0, 'onpol_iters': 33, 'num_path_random': 6, 'num_path_onpol': 6, 'env_horizon': 1000, 'max_train_data': 200000, 'max_val_data': 100000, 'discard_ratio': 0.0, 'dynamics': {'pre_training': {'mode': 'intrinsic_reward', 'itr': 0, 'policy_itr': 20}, 'model': 'nn', 'ensemble': False, 'ensemble_model_count': 5, 'enable_particle_ensemble': True, 'particles': 5, 'obs_var': 1.0, 'intrinsic_reward_coeff': 1.0, 'ita': 1.0, 'mode': 'random', 'val': True, 'n_layers': 4, 'hidden_size': 1000, 'activation': 'relu', 'batch_size': 1000, 'learning_rate': 0.001, 'reg_coeff': 0.0, 'epochs': 200, 'kfac_params': {'learning_rate': 0.1, 'damping': 0.001, 'momentum': 0.9, 'kl_clip': 0.0001, 'cov_ema_decay': 0.99}}, 'policy': {'network_shape': [64, 64], 'init_logstd': 0.0, 'activation': 'tanh', 'reinitialize_every_itr': False}, 'trpo': {'horizon': 1000, 'gamma': 0.99, 'step_size': 0.01, 'iterations': 20, 'batch_size': 50000, 'gae': 0.95, 'visualization': False, 'visualize_iterations': [0]}, 'algo': 'trpo'}
Generating random rollouts.
Path 0 | total_timesteps 0.
Path 231 | total_timesteps 2119.
Path 232 | total_timesteps 2127.
Path 233 | total_timesteps 2136.
Path 234 | total_timesteps 2143.
Path 235 | total_timesteps 2151.
Path 236 | total_timesteps 2158.
Path 237 | total_timesteps 2166.
Path 238 | total_timesteps 2175.
Path 239 | total_timesteps 2182.
Path 240 | total_timesteps 2188.
Path 241 | total_timesteps 2194.
Path 242 | total_timesteps 2203.
Path 243 | total_timesteps 2213.
Path 244 | total_timesteps 2222.
Path 245 | total_timesteps 2233.
Path 246 | total_timesteps 2243.
Path 247 | total_timesteps 2249.
Path 248 | total_timesteps 2258.
Path 249 | total_timesteps 2268.
Path 250 | total_timesteps 2277.
Path 251 | total_timesteps 2287.
Path 252 | total_timesteps 2295.
Path 253 | total_timesteps 2305.
Path 254 | total_timesteps 2314.
Path 255 | total_timesteps 2322.
Path 256 | total_timesteps 2331.
Path 257 | total_timesteps 2340.
Path 258 | total_timesteps 2348.
Path 259 | total_timesteps 2355.
Path 260 | total_timesteps 2366.
Path 261 | total_timesteps 2372.
Path 262 | total_timesteps 2386.
Path 263 | total_timesteps 2393.
Path 264 | total_timesteps 2400.
Path 265 | total_timesteps 2407.
Path 266 | total_timesteps 2413.
Path 267 | total_timesteps 2422.
Path 268 | total_timesteps 2430.
Path 269 | total_timesteps 2439.
Path 270 | total_timesteps 2449.
Path 271 | total_timesteps 2457.
Path 272 | total_timesteps 2466.
Path 273 | total_timesteps 2474.
Path 274 | total_timesteps 2481.
Path 275 | total_timesteps 2491.
Path 276 | total_timesteps 2498.
Path 277 | total_timesteps 2505.
Path 278 | total_timesteps 2512.
Path 279 | total_timesteps 2521.
Path 280 | total_timesteps 2529.
Path 281 | total_timesteps 2536.
Path 282 | total_timesteps 2545.
Path 283 | total_timesteps 2555.
Path 284 | total_timesteps 2570.
Path 285 | total_timesteps 2578.
Path 286 | total_timesteps 2586.
Path 287 | total_timesteps 2594.
Path 288 | total_timesteps 2608.
Path 289 | total_timesteps 2616.
Path 290 | total_timesteps 2624.
Path 291 | total_timesteps 2635.
Path 292 | total_timesteps 2643.
Path 293 | total_timesteps 2651.
Path 294 | total_timesteps 2658.
Path 295 | total_timesteps 2669.
Path 296 | total_timesteps 2680.
Path 297 | total_timesteps 2687.
Path 298 | total_timesteps 2694.
Path 299 | total_timesteps 2703.
Path 300 | total_timesteps 2711.
Path 301 | total_timesteps 2720.
Path 302 | total_timesteps 2727.
Path 303 | total_timesteps 2735.
Path 304 | total_timesteps 2744.
Path 305 | total_timesteps 2751.
Path 306 | total_timesteps 2760.
Path 307 | total_timesteps 2769.
Path 308 | total_timesteps 2776.
Path 309 | total_timesteps 2798.
Path 310 | total_timesteps 2806.
Path 311 | total_timesteps 2815.
Path 312 | total_timesteps 2827.
Path 313 | total_timesteps 2834.
Path 314 | total_timesteps 2840.
Path 315 | total_timesteps 2850.
Path 316 | total_timesteps 2856.
Path 317 | total_timesteps 2866.
Path 318 | total_timesteps 2882.
Path 319 | total_timesteps 2891.
Path 320 | total_timesteps 2898.
Path 321 | total_timesteps 2905.
Path 322 | total_timesteps 2912.
Path 323 | total_timesteps 2919.
Path 324 | total_timesteps 2929.
Path 325 | total_timesteps 2937.
Path 326 | total_timesteps 2952.
Path 327 | total_timesteps 2965.
Path 328 | total_timesteps 2973.
Path 329 | total_timesteps 2981.
Path 330 | total_timesteps 2989.
Path 331 | total_timesteps 3000.
Path 332 | total_timesteps 3012.
Path 333 | total_timesteps 3019.
Path 334 | total_timesteps 3028.
Path 335 | total_timesteps 3043.
Path 336 | total_timesteps 3053.
Path 337 | total_timesteps 3063.
Path 338 | total_timesteps 3072.
Path 339 | total_timesteps 3080.
Path 340 | total_timesteps 3087.
Path 341 | total_timesteps 3099.
Path 342 | total_timesteps 3112.
Path 343 | total_timesteps 3119.
Path 344 | total_timesteps 3125.
Path 345 | total_timesteps 3133.
Path 346 | total_timesteps 3143.
Path 347 | total_timesteps 3150.
Path 348 | total_timesteps 3158.
Path 349 | total_timesteps 3166.
Path 350 | total_timesteps 3174.
Path 351 | total_timesteps 3184.
Path 352 | total_timesteps 3195.
Path 353 | total_timesteps 3206.
Path 354 | total_timesteps 3215.
Path 355 | total_timesteps 3222.
Path 356 | total_timesteps 3231.
Path 357 | total_timesteps 3239.
Path 358 | total_timesteps 3249.
Path 359 | total_timesteps 3259.
Path 360 | total_timesteps 3268.
Path 361 | total_timesteps 3275.
Path 362 | total_timesteps 3288.
Path 363 | total_timesteps 3296.
Path 364 | total_timesteps 3306.
Path 365 | total_timesteps 3316.
Path 366 | total_timesteps 3322.
Path 367 | total_timesteps 3329.
Path 368 | total_timesteps 3336.
Path 369 | total_timesteps 3343.
Path 370 | total_timesteps 3352.
Path 371 | total_timesteps 3361.
Path 372 | total_timesteps 3368.
Path 373 | total_timesteps 3379.
Path 374 | total_timesteps 3388.
Path 375 | total_timesteps 3395.
Path 376 | total_timesteps 3405.
Path 377 | total_timesteps 3413.
Path 378 | total_timesteps 3423.
Path 379 | total_timesteps 3435.
Path 380 | total_timesteps 3450.
Path 381 | total_timesteps 3460.
Path 382 | total_timesteps 3470.
Path 383 | total_timesteps 3477.
Path 384 | total_timesteps 3484.
Path 385 | total_timesteps 3491.
Path 386 | total_timesteps 3500.
Path 387 | total_timesteps 3507.
Path 388 | total_timesteps 3516.
Path 389 | total_timesteps 3529.
Path 390 | total_timesteps 3543.
Path 391 | total_timesteps 3551.
Path 392 | total_timesteps 3561.
Path 393 | total_timesteps 3569.
Path 394 | total_timesteps 3575.
Path 395 | total_timesteps 3585.
Path 396 | total_timesteps 3593.
Path 397 | total_timesteps 3602.
Path 398 | total_timesteps 3610.
Path 399 | total_timesteps 3617.
Path 400 | total_timesteps 3625.
Path 401 | total_timesteps 3634.
Path 402 | total_timesteps 3641.
Path 403 | total_timesteps 3654.
Path 404 | total_timesteps 3660.
Path 405 | total_timesteps 3671.
Path 406 | total_timesteps 3678.
Path 407 | total_timesteps 3686.
Path 408 | total_timesteps 3695.
Path 409 | total_timesteps 3702.
Path 410 | total_timesteps 3709.
Path 411 | total_timesteps 3716.
Path 412 | total_timesteps 3725.
Path 413 | total_timesteps 3732.
Path 414 | total_timesteps 3739.
Path 415 | total_timesteps 3747.
Path 416 | total_timesteps 3754.
Path 417 | total_timesteps 3760.
Path 418 | total_timesteps 3771.
Path 419 | total_timesteps 3780.
Path 420 | total_timesteps 3790.
Path 421 | total_timesteps 3797.
Path 422 | total_timesteps 3806.
Path 423 | total_timesteps 3815.
Path 424 | total_timesteps 3823.
Path 425 | total_timesteps 3834.
Path 426 | total_timesteps 3843.
Path 427 | total_timesteps 3852.
Path 428 | total_timesteps 3859.
Path 429 | total_timesteps 3869.
Path 430 | total_timesteps 3877.
Path 431 | total_timesteps 3890.
Path 432 | total_timesteps 3897.
Path 433 | total_timesteps 3915.
Path 434 | total_timesteps 3924.
Path 435 | total_timesteps 3931.
Path 436 | total_timesteps 3943.
Path 437 | total_timesteps 3952.
Path 438 | total_timesteps 3961.
Path 439 | total_timesteps 3967.
Path 440 | total_timesteps 3974.
Path 441 | total_timesteps 3981.
Path 442 | total_timesteps 3989.
Path 443 | total_timesteps 3997.
Path 444 | total_timesteps 4006.
Path 445 | total_timesteps 4014.
Path 446 | total_timesteps 4029.
Path 447 | total_timesteps 4038.
Path 448 | total_timesteps 4045.
Path 449 | total_timesteps 4053.
Path 450 | total_timesteps 4070.
Path 451 | total_timesteps 4078.
Path 452 | total_timesteps 4091.
Path 453 | total_timesteps 4099.
Path 454 | total_timesteps 4114.
Path 455 | total_timesteps 4121.
Path 456 | total_timesteps 4132.
Path 457 | total_timesteps 4140.
Path 458 | total_timesteps 4150.
Path 459 | total_timesteps 4156.
Path 460 | total_timesteps 4163.
Path 461 | total_timesteps 4172.
Path 462 | total_timesteps 4185.
Path 463 | total_timesteps 4193.
Path 464 | total_timesteps 4207.
Path 465 | total_timesteps 4218.
Path 466 | total_timesteps 4225.
Path 467 | total_timesteps 4233.
Path 468 | total_timesteps 4241.
Path 469 | total_timesteps 4249.
Path 470 | total_timesteps 4257.
Path 471 | total_timesteps 4266.
Path 472 | total_timesteps 4278.
Path 473 | total_timesteps 4286.
Path 474 | total_timesteps 4294.
Path 475 | total_timesteps 4305.
Path 476 | total_timesteps 4312.
Path 477 | total_timesteps 4319.
Path 478 | total_timesteps 4328.
Path 479 | total_timesteps 4340.
Path 480 | total_timesteps 4348.
Path 481 | total_timesteps 4355.
Path 482 | total_timesteps 4363.
Path 483 | total_timesteps 4371.
Path 484 | total_timesteps 4378.
Path 485 | total_timesteps 4387.
Path 486 | total_timesteps 4397.
Path 487 | total_timesteps 4407.
Path 488 | total_timesteps 4417.
Path 489 | total_timesteps 4425.
Path 490 | total_timesteps 4436.
Path 491 | total_timesteps 4443.
Path 492 | total_timesteps 4452.
Path 493 | total_timesteps 4464.
Path 494 | total_timesteps 4471.
Path 495 | total_timesteps 4483.
Path 496 | total_timesteps 4490.
Path 497 | total_timesteps 4498.
Path 498 | total_timesteps 4508.
Path 499 | total_timesteps 4514.
Path 500 | total_timesteps 4521.
Path 501 | total_timesteps 4530.
Path 502 | total_timesteps 4537.
Path 503 | total_timesteps 4544.
Path 504 | total_timesteps 4557.
Path 505 | total_timesteps 4565.
Path 506 | total_timesteps 4576.
Path 507 | total_timesteps 4591.
Path 508 | total_timesteps 4602.
Path 509 | total_timesteps 4612.
Path 510 | total_timesteps 4621.
Path 511 | total_timesteps 4640.
Path 512 | total_timesteps 4648.
Path 513 | total_timesteps 4656.
Path 514 | total_timesteps 4670.
Path 515 | total_timesteps 4680.
Path 516 | total_timesteps 4691.
Path 517 | total_timesteps 4699.
Path 518 | total_timesteps 4710.
Path 519 | total_timesteps 4717.
Path 520 | total_timesteps 4725.
Path 521 | total_timesteps 4734.
Path 522 | total_timesteps 4743.
Path 523 | total_timesteps 4751.
Path 524 | total_timesteps 4759.
Path 525 | total_timesteps 4769.
Path 526 | total_timesteps 4779.
Path 527 | total_timesteps 4791.
Path 528 | total_timesteps 4800.
Path 529 | total_timesteps 4810.
Path 530 | total_timesteps 4820.
Path 531 | total_timesteps 4828.
Path 532 | total_timesteps 4835.
Path 533 | total_timesteps 4844.
Path 534 | total_timesteps 4855.
Path 535 | total_timesteps 4863.
Path 536 | total_timesteps 4878.
Path 537 | total_timesteps 4886.
Path 538 | total_timesteps 4893.
Path 539 | total_timesteps 4904.
Path 540 | total_timesteps 4914.
Path 541 | total_timesteps 4924.
Path 542 | total_timesteps 4937.
Path 543 | total_timesteps 4947.
Path 544 | total_timesteps 4957.
Path 545 | total_timesteps 4968.
Path 546 | total_timesteps 4977.
Path 547 | total_timesteps 4985.
Path 548 | total_timesteps 4994.
Path 549 | total_timesteps 5004.
Path 550 | total_timesteps 5013.
Path 551 | total_timesteps 5019.
Path 552 | total_timesteps 5027.
Path 553 | total_timesteps 5037.
Path 554 | total_timesteps 5045.
Path 555 | total_timesteps 5053.
Path 556 | total_timesteps 5060.
Path 557 | total_timesteps 5070.
Path 558 | total_timesteps 5078.
Path 559 | total_timesteps 5087.
Path 560 | total_timesteps 5096.
Path 561 | total_timesteps 5105.
Path 562 | total_timesteps 5112.
Path 563 | total_timesteps 5120.
Path 564 | total_timesteps 5132.
Path 565 | total_timesteps 5139.
Path 566 | total_timesteps 5151.
Path 567 | total_timesteps 5159.
Path 568 | total_timesteps 5166.
Path 569 | total_timesteps 5174.
Path 570 | total_timesteps 5182.
Path 571 | total_timesteps 5189.
Path 572 | total_timesteps 5196.
Path 573 | total_timesteps 5207.
Path 574 | total_timesteps 5216.
Path 575 | total_timesteps 5224.
Path 576 | total_timesteps 5233.
Path 577 | total_timesteps 5240.
Path 578 | total_timesteps 5250.
Path 579 | total_timesteps 5261.
Path 580 | total_timesteps 5269.
Path 581 | total_timesteps 5278.
Path 582 | total_timesteps 5286.
Path 583 | total_timesteps 5294.
Path 584 | total_timesteps 5307.
Path 585 | total_timesteps 5315.
Path 586 | total_timesteps 5323.
Path 587 | total_timesteps 5334.
Path 588 | total_timesteps 5344.
Path 589 | total_timesteps 5354.
Path 590 | total_timesteps 5361.
Path 591 | total_timesteps 5370.
Path 592 | total_timesteps 5380.
Path 593 | total_timesteps 5387.
Path 594 | total_timesteps 5395.
Path 595 | total_timesteps 5403.
Path 596 | total_timesteps 5415.
Path 597 | total_timesteps 5424.
Path 598 | total_timesteps 5431.
Path 599 | total_timesteps 5442.
Path 600 | total_timesteps 5450.
Path 601 | total_timesteps 5458.
Path 602 | total_timesteps 5466.
Path 603 | total_timesteps 5474.
Path 604 | total_timesteps 5480.
Path 605 | total_timesteps 5486.
Path 606 | total_timesteps 5493.
Path 607 | total_timesteps 5502.
Path 608 | total_timesteps 5509.
Path 609 | total_timesteps 5515.
Path 610 | total_timesteps 5522.
Path 611 | total_timesteps 5531.
Path 612 | total_timesteps 5538.
Path 613 | total_timesteps 5545.
Path 614 | total_timesteps 5554.
Path 615 | total_timesteps 5564.
Path 616 | total_timesteps 5573.
Path 617 | total_timesteps 5580.
Path 618 | total_timesteps 5586.
Path 619 | total_timesteps 5596.
Path 620 | total_timesteps 5604.
Path 621 | total_timesteps 5612.
Path 622 | total_timesteps 5622.
Path 623 | total_timesteps 5631.
Path 624 | total_timesteps 5639.
Path 625 | total_timesteps 5648.
Path 626 | total_timesteps 5660.
Path 627 | total_timesteps 5669.
Path 628 | total_timesteps 5677.
Path 629 | total_timesteps 5686.
Path 630 | total_timesteps 5699.
Path 631 | total_timesteps 5709.
Path 632 | total_timesteps 5718.
Path 633 | total_timesteps 5728.
Path 634 | total_timesteps 5736.
Path 635 | total_timesteps 5746.
Path 636 | total_timesteps 5754.
Path 637 | total_timesteps 5762.
Path 638 | total_timesteps 5776.
Path 639 | total_timesteps 5783.
Path 640 | total_timesteps 5792.
Path 641 | total_timesteps 5803.
Path 642 | total_timesteps 5811.
Path 643 | total_timesteps 5821.
Path 644 | total_timesteps 5827.
Path 645 | total_timesteps 5837.
Path 646 | total_timesteps 5844.
Path 647 | total_timesteps 5855.
Path 648 | total_timesteps 5864.
Path 649 | total_timesteps 5874.
Path 650 | total_timesteps 5880.
Path 651 | total_timesteps 5887.
Path 652 | total_timesteps 5895.
Path 653 | total_timesteps 5904.
Path 654 | total_timesteps 5912.
Path 655 | total_timesteps 5926.
Path 656 | total_timesteps 5937.
Path 657 | total_timesteps 5944.
Path 658 | total_timesteps 5953.
Path 659 | total_timesteps 5967.
Path 660 | total_timesteps 5975.
Path 661 | total_timesteps 5983.
Path 662 | total_timesteps 5993.
Done generating on-policy rollouts.
Updating normalization.
Done updating normalization.
----------------------------
| AverageReturn | -6.9     |
| Iteration     | 5        |
| MaximumReturn | -0.107   |
| MinimumReturn | -18.5    |
| TotalSamples  | 28039    |
----------------------------
itr #6 | 
Fitting dynamics.
Validation loss = 0.010524011217057705
Validation loss = 0.009527266025543213
Validation loss = 0.009033622220158577
Validation loss = 0.009593784809112549
Validation loss = 0.008387329056859016
Validation loss = 0.008791105821728706
Validation loss = 0.008962131105363369
Validation loss = 0.010443734005093575
Validation loss = 0.008137842640280724
Validation loss = 0.008106712251901627
Validation loss = 0.009062605910003185
Validation loss = 0.008473383262753487
Validation loss = 0.008616038598120213
Validation loss = 0.007516148500144482
Validation loss = 0.007542856968939304
Validation loss = 0.009052759036421776
Validation loss = 0.009052163921296597
Validation loss = 0.008310082368552685
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 8.
Path 2 | total_timesteps 14.
Path 3 | total_timesteps 25.
Path 4 | total_timesteps 34.
Path 5 | total_timesteps 40.
Path 6 | total_timesteps 47.
Path 7 | total_timesteps 56.
Path 8 | total_timesteps 63.
Path 9 | total_timesteps 70.
Path 10 | total_timesteps 78.
Path 11 | total_timesteps 87.
Path 12 | total_timesteps 94.
Path 13 | total_timesteps 101.
Path 14 | total_timesteps 108.
Path 15 | total_timesteps 115.
Path 16 | total_timesteps 124.
Path 17 | total_timesteps 131.
Path 18 | total_timesteps 137.
Path 19 | total_timesteps 145.
Path 20 | total_timesteps 154.
Path 21 | total_timesteps 161.
Path 22 | total_timesteps 170.
Path 23 | total_timesteps 181.
Path 24 | total_timesteps 190.
Path 25 | total_timesteps 198.
Path 26 | total_timesteps 208.
Path 27 | total_timesteps 219.
Path 28 | total_timesteps 228.
Path 29 | total_timesteps 236.
Path 30 | total_timesteps 246.
Path 31 | total_timesteps 257.
Path 32 | total_timesteps 272.
Path 33 | total_timesteps 279.
Path 34 | total_timesteps 291.
Path 35 | total_timesteps 298.
Path 36 | total_timesteps 305.
Path 37 | total_timesteps 312.
Path 38 | total_timesteps 323.
Path 39 | total_timesteps 331.
Path 40 | total_timesteps 337.
Path 41 | total_timesteps 345.
Path 42 | total_timesteps 358.
Path 43 | total_timesteps 366.
Path 44 | total_timesteps 372.
Path 45 | total_timesteps 379.
Path 46 | total_timesteps 389.
Path 47 | total_timesteps 400.
Path 48 | total_timesteps 417.
Path 49 | total_timesteps 424.
Path 50 | total_timesteps 433.
Path 51 | total_timesteps 444.
Path 52 | total_timesteps 456.
Path 53 | total_timesteps 463.
Path 54 | total_timesteps 470.
Path 55 | total_timesteps 481.
Path 56 | total_timesteps 488.
Path 57 | total_timesteps 496.
Path 58 | total_timesteps 504.
Path 59 | total_timesteps 517.
Path 60 | total_timesteps 526.
Path 61 | total_timesteps 533.
Path 62 | total_timesteps 544.
Path 63 | total_timesteps 553.
Path 64 | total_timesteps 561.
Path 65 | total_timesteps 570.
Path 66 | total_timesteps 581.
Path 67 | total_timesteps 594.
Path 68 | total_timesteps 602.
Path 69 | total_timesteps 612.
Path 70 | total_timesteps 619.
Path 71 | total_timesteps 625.
Path 72 | total_timesteps 634.
Path 73 | total_timesteps 643.
Path 74 | total_timesteps 650.
Path 75 | total_timesteps 656.
Path 76 | total_timesteps 669.
Path 77 | total_timesteps 678.
Path 78 | total_timesteps 684.
Path 79 | total_timesteps 691.
Path 80 | total_timesteps 702.
Path 81 | total_timesteps 713.
Path 82 | total_timesteps 726.
Path 83 | total_timesteps 733.
Path 84 | total_timesteps 741.
Path 85 | total_timesteps 751.
Path 86 | total_timesteps 759.
Path 87 | total_timesteps 767.
Path 88 | total_timesteps 780.
Path 89 | total_timesteps 790.
Path 90 | total_timesteps 799.
Path 91 | total_timesteps 807.
Path 92 | total_timesteps 820.
Path 93 | total_timesteps 830.
Path 94 | total_timesteps 837.
Path 95 | total_timesteps 844.
Path 96 | total_timesteps 853.
Path 97 | total_timesteps 862.
Path 98 | total_timesteps 872.
Path 99 | total_timesteps 879.
Path 100 | total_timesteps 896.
Path 101 | total_timesteps 904.
Path 102 | total_timesteps 915.
Path 103 | total_timesteps 922.
Path 104 | total_timesteps 934.
Path 105 | total_timesteps 944.
Path 106 | total_timesteps 953.
Path 107 | total_timesteps 960.
Path 108 | total_timesteps 967.
Path 109 | total_timesteps 975.
Path 110 | total_timesteps 982.
Path 111 | total_timesteps 990.
Path 112 | total_timesteps 1002.
Path 113 | total_timesteps 1009.
Path 114 | total_timesteps 1018.
Path 115 | total_timesteps 1027.
Path 116 | total_timesteps 1035.
Path 117 | total_timesteps 1044.
Path 118 | total_timesteps 1053.
Path 119 | total_timesteps 1060.
Path 120 | total_timesteps 1069.
Path 121 | total_timesteps 1080.
Path 122 | total_timesteps 1087.
Path 123 | total_timesteps 1098.
Path 124 | total_timesteps 1105.
Path 125 | total_timesteps 1113.
Path 126 | total_timesteps 1121.
Path 127 | total_timesteps 1133.
Path 128 | total_timesteps 1142.
Path 129 | total_timesteps 1149.
Path 130 | total_timesteps 1160.
Path 131 | total_timesteps 1166.
Path 132 | total_timesteps 1175.
Path 133 | total_timesteps 1183.
Path 134 | total_timesteps 1193.
Path 135 | total_timesteps 1203.
Path 136 | total_timesteps 1210.
Path 137 | total_timesteps 1217.
Path 138 | total_timesteps 1225.
Path 139 | total_timesteps 1235.
Path 140 | total_timesteps 1245.
Path 141 | total_timesteps 1254.
Path 142 | total_timesteps 1263.
Path 143 | total_timesteps 1272.
Path 144 | total_timesteps 1279.
Path 145 | total_timesteps 1288.
Path 146 | total_timesteps 1299.
Path 147 | total_timesteps 1306.
Path 148 | total_timesteps 1315.
Path 149 | total_timesteps 1322.
Path 150 | total_timesteps 1328.
Path 151 | total_timesteps 1337.
Path 152 | total_timesteps 1344.
Path 153 | total_timesteps 1352.
Path 154 | total_timesteps 1362.
Path 155 | total_timesteps 1371.
Path 156 | total_timesteps 1377.
Path 157 | total_timesteps 1387.
Path 158 | total_timesteps 1401.
Path 159 | total_timesteps 1409.
Path 160 | total_timesteps 1421.
Path 161 | total_timesteps 1431.
Path 162 | total_timesteps 1441.
Path 163 | total_timesteps 1452.
Path 164 | total_timesteps 1459.
Path 165 | total_timesteps 1468.
Path 166 | total_timesteps 1475.
Path 167 | total_timesteps 1484.
Path 168 | total_timesteps 1492.
Path 169 | total_timesteps 1501.
Path 170 | total_timesteps 1508.
Path 171 | total_timesteps 1518.
Path 172 | total_timesteps 1531.
Path 173 | total_timesteps 1539.
Path 174 | total_timesteps 1546.
Path 175 | total_timesteps 1555.
Path 176 | total_timesteps 1563.
Path 177 | total_timesteps 1571.
Path 178 | total_timesteps 1579.
Path 179 | total_timesteps 1588.
Path 180 | total_timesteps 1599.
Path 181 | total_timesteps 1606.
Path 182 | total_timesteps 1613.
Path 183 | total_timesteps 1623.
Path 184 | total_timesteps 1630.
Path 185 | total_timesteps 1641.
Path 186 | total_timesteps 1652.
Path 187 | total_timesteps 1660.
Path 188 | total_timesteps 1667.
Path 189 | total_timesteps 1674.
Path 190 | total_timesteps 1680.
Path 191 | total_timesteps 1686.
Path 192 | total_timesteps 1695.
Path 193 | total_timesteps 1704.
Path 194 | total_timesteps 1711.
Path 195 | total_timesteps 1721.
Path 196 | total_timesteps 1727.
Path 197 | total_timesteps 1736.
Path 198 | total_timesteps 1747.
Path 199 | total_timesteps 1758.
Path 200 | total_timesteps 1765.
Path 201 | total_timesteps 1771.
Path 202 | total_timesteps 1779.
Path 203 | total_timesteps 1786.
Path 204 | total_timesteps 1793.
Path 205 | total_timesteps 1799.
Path 206 | total_timesteps 1808.
Path 207 | total_timesteps 1825.
Path 208 | total_timesteps 1833.
Path 209 | total_timesteps 1842.
Path 210 | total_timesteps 1849.
Path 211 | total_timesteps 1858.
Path 212 | total_timesteps 1866.
Path 213 | total_timesteps 1874.
Path 214 | total_timesteps 1883.
Path 215 | total_timesteps 1893.
Path 216 | total_timesteps 1905.
Path 217 | total_timesteps 1912.
Path 218 | total_timesteps 1921.
Path 219 | total_timesteps 1929.
Path 220 | total_timesteps 1936.
Path 221 | total_timesteps 1943.
Path 222 | total_timesteps 1953.
Path 223 | total_timesteps 1959.
Path 224 | total_timesteps 1969.
Path 225 | total_timesteps 1978.
Path 226 | total_timesteps 1989.
Path 227 | total_timesteps 2000.
Path 228 | total_timesteps 2007.
Path 229 | total_timesteps 2015.
Path 230 | total_timesteps 2023.
Path 231 | total_timesteps 2041.
Path 232 | total_timesteps 2048.
Path 233 | total_timesteps 2056.
Path 234 | total_timesteps 2064.
Path 235 | total_timesteps 2072.
Path 236 | total_timesteps 2085.
Path 237 | total_timesteps 2092.
Path 238 | total_timesteps 2100.
Path 239 | total_timesteps 2107.
Path 240 | total_timesteps 2115.
Path 241 | total_timesteps 2126.
Path 242 | total_timesteps 2135.
Path 243 | total_timesteps 2145.
Path 244 | total_timesteps 2152.
Path 245 | total_timesteps 2160.
Path 246 | total_timesteps 2169.
Path 247 | total_timesteps 2178.
Path 248 | total_timesteps 2184.
Path 249 | total_timesteps 2193.
Path 250 | total_timesteps 2200.
Path 251 | total_timesteps 2209.
Path 252 | total_timesteps 2216.
Path 253 | total_timesteps 2227.
Path 254 | total_timesteps 2237.
Path 255 | total_timesteps 2244.
Path 256 | total_timesteps 2251.
Path 257 | total_timesteps 2258.
Path 258 | total_timesteps 2266.
Path 259 | total_timesteps 2274.
Path 260 | total_timesteps 2283.
Path 261 | total_timesteps 2291.
Path 262 | total_timesteps 2300.
Path 263 | total_timesteps 2308.
Path 264 | total_timesteps 2315.
Path 265 | total_timesteps 2325.
Path 266 | total_timesteps 2335.
Path 267 | total_timesteps 2346.
Path 268 | total_timesteps 2353.
Path 269 | total_timesteps 2364.
Path 270 | total_timesteps 2370.
Path 271 | total_timesteps 2380.
Path 272 | total_timesteps 2389.
Path 273 | total_timesteps 2401.
Path 274 | total_timesteps 2409.
Path 275 | total_timesteps 2421.
Path 276 | total_timesteps 2429.
Path 277 | total_timesteps 2436.
Path 278 | total_timesteps 2446.
Path 279 | total_timesteps 2454.
Path 280 | total_timesteps 2461.
Path 281 | total_timesteps 2470.
Path 282 | total_timesteps 2478.
Path 283 | total_timesteps 2486.
Path 284 | total_timesteps 2498.
Path 285 | total_timesteps 2512.
Path 286 | total_timesteps 2522.
Path 287 | total_timesteps 2529.
Path 288 | total_timesteps 2537.
Path 289 | total_timesteps 2547.
Path 290 | total_timesteps 2555.
Path 291 | total_timesteps 2563.
Path 292 | total_timesteps 2571.
Path 293 | total_timesteps 2580.
Path 294 | total_timesteps 2589.
Path 295 | total_timesteps 2597.
Path 296 | total_timesteps 2607.
Path 297 | total_timesteps 2614.
Path 298 | total_timesteps 2625.
Path 299 | total_timesteps 2636.
Path 300 | total_timesteps 2642.
Path 301 | total_timesteps 2651.
Path 302 | total_timesteps 2670.
Path 303 | total_timesteps 2679.
Path 304 | total_timesteps 2688.
Path 305 | total_timesteps 2696.
