Logging to experiments/gym_fwalker2d/W/Mon-07-Nov-2022-10-28-41-AM-CST_gym_fwalker2d_trpo_iteration_20_seed3214
Print configuration .....
{'env_name': 'gym_fwalker2d', 'random_seeds': [3214, 2431, 2531, 2231], 'save_variables': False, 'model_save_dir': '/tmp/gym_fwalker2d_models/', 'restore_variables': False, 'start_onpol_iter': 0, 'onpol_iters': 33, 'num_path_random': 6, 'num_path_onpol': 6, 'env_horizon': 1000, 'max_train_data': 200000, 'max_val_data': 100000, 'discard_ratio': 0.0, 'dynamics': {'pre_training': {'mode': 'intrinsic_reward', 'itr': 0, 'policy_itr': 20}, 'model': 'nn', 'ensemble': False, 'ensemble_model_count': 5, 'enable_particle_ensemble': True, 'particles': 5, 'obs_var': 1.0, 'intrinsic_reward_coeff': 1.0, 'ita': 1.0, 'mode': 'random', 'val': True, 'n_layers': 4, 'hidden_size': 1000, 'activation': 'relu', 'batch_size': 1000, 'learning_rate': 0.001, 'reg_coeff': 0.0, 'epochs': 200, 'kfac_params': {'learning_rate': 0.1, 'damping': 0.001, 'momentum': 0.9, 'kl_clip': 0.0001, 'cov_ema_decay': 0.99}}, 'policy': {'network_shape': [64, 64], 'init_logstd': 0.0, 'activation': 'tanh', 'reinitialize_every_itr': False}, 'trpo': {'horizon': 1000, 'gamma': 0.99, 'step_size': 0.01, 'iterations': 20, 'batch_size': 50000, 'gae': 0.95, 'visualization': False, 'visualize_iterations': [0]}, 'algo': 'trpo'}
Generating random rollouts.
Path 0 | total_timesteps 0.
Path 221 | total_timesteps 4606.
Path 222 | total_timesteps 4625.
Path 223 | total_timesteps 4643.
Path 224 | total_timesteps 4668.
Path 225 | total_timesteps 4703.
Path 226 | total_timesteps 4742.
Path 227 | total_timesteps 4759.
Path 228 | total_timesteps 4781.
Path 229 | total_timesteps 4799.
Path 230 | total_timesteps 4821.
Path 231 | total_timesteps 4845.
Path 232 | total_timesteps 4896.
Path 233 | total_timesteps 4911.
Path 234 | total_timesteps 4954.
Path 235 | total_timesteps 4970.
Path 236 | total_timesteps 4980.
Path 237 | total_timesteps 4996.
Path 238 | total_timesteps 5011.
Path 239 | total_timesteps 5029.
Path 240 | total_timesteps 5053.
Path 241 | total_timesteps 5079.
Path 242 | total_timesteps 5094.
Path 243 | total_timesteps 5115.
Path 244 | total_timesteps 5136.
Path 245 | total_timesteps 5162.
Path 246 | total_timesteps 5179.
Path 247 | total_timesteps 5192.
Path 248 | total_timesteps 5223.
Path 249 | total_timesteps 5252.
Path 250 | total_timesteps 5260.
Path 251 | total_timesteps 5283.
Path 252 | total_timesteps 5301.
Path 253 | total_timesteps 5322.
Path 254 | total_timesteps 5343.
Path 255 | total_timesteps 5368.
Path 256 | total_timesteps 5389.
Path 257 | total_timesteps 5408.
Path 258 | total_timesteps 5443.
Path 259 | total_timesteps 5454.
Path 260 | total_timesteps 5474.
Path 261 | total_timesteps 5489.
Path 262 | total_timesteps 5517.
Path 263 | total_timesteps 5540.
Path 264 | total_timesteps 5558.
Path 265 | total_timesteps 5574.
Path 266 | total_timesteps 5597.
Path 267 | total_timesteps 5630.
Path 268 | total_timesteps 5641.
Path 269 | total_timesteps 5665.
Path 270 | total_timesteps 5690.
Path 271 | total_timesteps 5708.
Path 272 | total_timesteps 5730.
Path 273 | total_timesteps 5748.
Path 274 | total_timesteps 5780.
Path 275 | total_timesteps 5813.
Path 276 | total_timesteps 5832.
Path 277 | total_timesteps 5846.
Path 278 | total_timesteps 5880.
Path 279 | total_timesteps 5902.
Path 280 | total_timesteps 5912.
Path 281 | total_timesteps 5930.
Path 282 | total_timesteps 5952.
Path 283 | total_timesteps 5965.
Path 284 | total_timesteps 5985.
Done generating on-policy rollouts.
Updating normalization.
Done updating normalization.
----------------------------
| AverageReturn | -11.7    |
| Iteration     | 5        |
| MaximumReturn | 4.03     |
| MinimumReturn | -25.2    |
| TotalSamples  | 28082    |
----------------------------
itr #6 | 
Fitting dynamics.
Validation loss = 0.014707791619002819
Validation loss = 0.0108469408005476
Validation loss = 0.010321290232241154
Validation loss = 0.012064251117408276
Validation loss = 0.013829709030687809
Validation loss = 0.010625715367496014
Validation loss = 0.010698227211833
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 26.
Path 2 | total_timesteps 45.
Path 3 | total_timesteps 59.
Path 4 | total_timesteps 84.
Path 5 | total_timesteps 106.
Path 6 | total_timesteps 142.
Path 7 | total_timesteps 163.
Path 8 | total_timesteps 187.
Path 9 | total_timesteps 204.
Path 10 | total_timesteps 222.
Path 11 | total_timesteps 246.
Path 12 | total_timesteps 264.
Path 13 | total_timesteps 288.
Path 14 | total_timesteps 305.
Path 15 | total_timesteps 340.
Path 16 | total_timesteps 368.
Path 17 | total_timesteps 390.
Path 18 | total_timesteps 418.
Path 19 | total_timesteps 448.
Path 20 | total_timesteps 470.
Path 21 | total_timesteps 488.
Path 22 | total_timesteps 501.
Path 23 | total_timesteps 527.
Path 24 | total_timesteps 553.
Path 25 | total_timesteps 599.
Path 26 | total_timesteps 620.
Path 27 | total_timesteps 638.
Path 28 | total_timesteps 662.
Path 29 | total_timesteps 678.
Path 30 | total_timesteps 691.
Path 31 | total_timesteps 710.
Path 32 | total_timesteps 729.
Path 33 | total_timesteps 740.
Path 34 | total_timesteps 765.
Path 35 | total_timesteps 783.
Path 36 | total_timesteps 817.
Path 37 | total_timesteps 847.
Path 38 | total_timesteps 869.
Path 39 | total_timesteps 896.
Path 40 | total_timesteps 913.
Path 41 | total_timesteps 943.
Path 42 | total_timesteps 960.
Path 43 | total_timesteps 976.
Path 44 | total_timesteps 992.
Path 45 | total_timesteps 1012.
Path 46 | total_timesteps 1031.
Path 47 | total_timesteps 1056.
Path 48 | total_timesteps 1072.
Path 49 | total_timesteps 1105.
Path 50 | total_timesteps 1120.
Path 51 | total_timesteps 1134.
Path 52 | total_timesteps 1165.
Path 53 | total_timesteps 1184.
Path 54 | total_timesteps 1209.
Path 55 | total_timesteps 1228.
Path 56 | total_timesteps 1242.
Path 57 | total_timesteps 1260.
Path 58 | total_timesteps 1272.
Path 59 | total_timesteps 1321.
Path 60 | total_timesteps 1351.
Path 61 | total_timesteps 1386.
Path 62 | total_timesteps 1408.
Path 63 | total_timesteps 1419.
Path 64 | total_timesteps 1441.
Path 65 | total_timesteps 1458.
Path 66 | total_timesteps 1508.
Path 67 | total_timesteps 1522.
Path 68 | total_timesteps 1545.
Path 69 | total_timesteps 1561.
Path 70 | total_timesteps 1594.
Path 71 | total_timesteps 1623.
Path 72 | total_timesteps 1645.
Path 73 | total_timesteps 1668.
Path 74 | total_timesteps 1692.
Path 75 | total_timesteps 1708.
Path 76 | total_timesteps 1720.
Path 77 | total_timesteps 1739.
Path 78 | total_timesteps 1753.
Path 79 | total_timesteps 1777.
Path 80 | total_timesteps 1798.
Path 81 | total_timesteps 1821.
Path 82 | total_timesteps 1842.
Path 83 | total_timesteps 1861.
Path 84 | total_timesteps 1882.
Path 85 | total_timesteps 1922.
Path 86 | total_timesteps 1933.
Path 87 | total_timesteps 1991.
Path 88 | total_timesteps 2019.
Path 89 | total_timesteps 2047.
Path 90 | total_timesteps 2063.
Path 91 | total_timesteps 2078.
Path 92 | total_timesteps 2091.
Path 93 | total_timesteps 2118.
Path 94 | total_timesteps 2129.
Path 95 | total_timesteps 2144.
Path 96 | total_timesteps 2161.
Path 97 | total_timesteps 2181.
Path 98 | total_timesteps 2198.
Path 99 | total_timesteps 2226.
Path 100 | total_timesteps 2237.
Path 101 | total_timesteps 2251.
Path 102 | total_timesteps 2270.
Path 103 | total_timesteps 2291.
Path 104 | total_timesteps 2313.
Path 105 | total_timesteps 2370.
Path 106 | total_timesteps 2390.
Path 107 | total_timesteps 2407.
Path 108 | total_timesteps 2427.
Path 109 | total_timesteps 2452.
Path 110 | total_timesteps 2486.
Path 111 | total_timesteps 2525.
Path 112 | total_timesteps 2547.
Path 113 | total_timesteps 2563.
Path 114 | total_timesteps 2586.
Path 115 | total_timesteps 2603.
Path 116 | total_timesteps 2629.
Path 117 | total_timesteps 2656.
Path 118 | total_timesteps 2683.
Path 119 | total_timesteps 2731.
Path 120 | total_timesteps 2754.
Path 121 | total_timesteps 2773.
Path 122 | total_timesteps 2788.
Path 123 | total_timesteps 2804.
Path 124 | total_timesteps 2822.
Path 125 | total_timesteps 2844.
Path 126 | total_timesteps 2879.
Path 127 | total_timesteps 2907.
Path 128 | total_timesteps 2921.
Path 129 | total_timesteps 2941.
Path 130 | total_timesteps 2956.
Path 131 | total_timesteps 2964.
Path 132 | total_timesteps 2981.
Path 133 | total_timesteps 2995.
Path 134 | total_timesteps 3010.
Path 135 | total_timesteps 3043.
Path 136 | total_timesteps 3055.
Path 137 | total_timesteps 3078.
Path 138 | total_timesteps 3095.
Path 139 | total_timesteps 3105.
Path 140 | total_timesteps 3123.
Path 141 | total_timesteps 3152.
Path 142 | total_timesteps 3169.
Path 143 | total_timesteps 3185.
Path 144 | total_timesteps 3209.
Path 145 | total_timesteps 3233.
Path 146 | total_timesteps 3255.
Path 147 | total_timesteps 3303.
Path 148 | total_timesteps 3331.
Path 149 | total_timesteps 3353.
Path 150 | total_timesteps 3373.
Path 151 | total_timesteps 3400.
Path 152 | total_timesteps 3420.
Path 153 | total_timesteps 3445.
Path 154 | total_timesteps 3469.
Path 155 | total_timesteps 3481.
Path 156 | total_timesteps 3510.
Path 157 | total_timesteps 3532.
Path 158 | total_timesteps 3555.
Path 159 | total_timesteps 3579.
Path 160 | total_timesteps 3597.
Path 161 | total_timesteps 3621.
Path 162 | total_timesteps 3640.
Path 163 | total_timesteps 3660.
Path 164 | total_timesteps 3679.
Path 165 | total_timesteps 3701.
Path 166 | total_timesteps 3717.
Path 167 | total_timesteps 3737.
Path 168 | total_timesteps 3751.
Path 169 | total_timesteps 3766.
Path 170 | total_timesteps 3783.
Path 171 | total_timesteps 3807.
Path 172 | total_timesteps 3827.
Path 173 | total_timesteps 3857.
Path 174 | total_timesteps 3876.
Path 175 | total_timesteps 3888.
Path 176 | total_timesteps 3901.
Path 177 | total_timesteps 3932.
Path 178 | total_timesteps 3946.
Path 179 | total_timesteps 3965.
Path 180 | total_timesteps 3984.
Path 181 | total_timesteps 4008.
Path 182 | total_timesteps 4024.
Path 183 | total_timesteps 4040.
Path 184 | total_timesteps 4060.
Path 185 | total_timesteps 4078.
Path 186 | total_timesteps 4102.
Path 187 | total_timesteps 4132.
Path 188 | total_timesteps 4153.
Path 189 | total_timesteps 4172.
Path 190 | total_timesteps 4196.
Path 191 | total_timesteps 4223.
Path 192 | total_timesteps 4240.
Path 193 | total_timesteps 4258.
Path 194 | total_timesteps 4272.
Path 195 | total_timesteps 4310.
Path 196 | total_timesteps 4326.
Path 197 | total_timesteps 4340.
Path 198 | total_timesteps 4363.
Path 199 | total_timesteps 4378.
Path 200 | total_timesteps 4405.
Path 201 | total_timesteps 4430.
Path 202 | total_timesteps 4453.
Path 203 | total_timesteps 4474.
Path 204 | total_timesteps 4502.
Path 205 | total_timesteps 4516.
Path 206 | total_timesteps 4532.
Path 207 | total_timesteps 4558.
Path 208 | total_timesteps 4592.
Path 209 | total_timesteps 4606.
Path 210 | total_timesteps 4620.
Path 211 | total_timesteps 4641.
Path 212 | total_timesteps 4665.
Path 213 | total_timesteps 4683.
Path 214 | total_timesteps 4709.
Path 215 | total_timesteps 4721.
Path 216 | total_timesteps 4751.
Path 217 | total_timesteps 4772.
Path 218 | total_timesteps 4793.
Path 219 | total_timesteps 4812.
Path 220 | total_timesteps 4831.
Path 221 | total_timesteps 4866.
Path 222 | total_timesteps 4887.
Path 223 | total_timesteps 4910.
Path 224 | total_timesteps 4933.
Path 225 | total_timesteps 4953.
Path 226 | total_timesteps 4967.
Path 227 | total_timesteps 4990.
Path 228 | total_timesteps 5011.
Path 229 | total_timesteps 5022.
Path 230 | total_timesteps 5048.
Path 231 | total_timesteps 5080.
Path 232 | total_timesteps 5094.
Path 233 | total_timesteps 5109.
Path 234 | total_timesteps 5149.
Path 235 | total_timesteps 5168.
Path 236 | total_timesteps 5184.
Path 237 | total_timesteps 5208.
Path 238 | total_timesteps 5230.
Path 239 | total_timesteps 5265.
Path 240 | total_timesteps 5286.
Path 241 | total_timesteps 5306.
Path 242 | total_timesteps 5319.
Path 243 | total_timesteps 5351.
Path 244 | total_timesteps 5362.
Path 245 | total_timesteps 5374.
Path 246 | total_timesteps 5411.
Path 247 | total_timesteps 5438.
Path 248 | total_timesteps 5468.
Path 249 | total_timesteps 5500.
Path 250 | total_timesteps 5512.
Path 251 | total_timesteps 5533.
Path 252 | total_timesteps 5568.
Path 253 | total_timesteps 5596.
Path 254 | total_timesteps 5640.
Path 255 | total_timesteps 5653.
Path 256 | total_timesteps 5669.
Path 257 | total_timesteps 5690.
Path 258 | total_timesteps 5704.
Path 259 | total_timesteps 5727.
Path 260 | total_timesteps 5740.
Path 261 | total_timesteps 5760.
Path 262 | total_timesteps 5781.
Path 263 | total_timesteps 5807.
Path 264 | total_timesteps 5830.
Path 265 | total_timesteps 5857.
Path 266 | total_timesteps 5874.
Path 267 | total_timesteps 5896.
Path 268 | total_timesteps 5924.
Path 269 | total_timesteps 5939.
Path 270 | total_timesteps 5961.
Path 271 | total_timesteps 5974.
Path 272 | total_timesteps 5990.
Done generating on-policy rollouts.
Updating normalization.
Done updating normalization.
----------------------------
| AverageReturn | -12.2    |
| Iteration     | 6        |
| MaximumReturn | 3.53     |
| MinimumReturn | -27.2    |
| TotalSamples  | 32088    |
----------------------------
itr #7 | 
Fitting dynamics.
Validation loss = 0.013690972700715065
Validation loss = 0.010931722819805145
Validation loss = 0.013833477161824703
Validation loss = 0.009632878936827183
Validation loss = 0.011389360763132572
Validation loss = 0.009579294361174107
Validation loss = 0.009738274849951267
Validation loss = 0.009015667252242565
Validation loss = 0.009921366348862648
Validation loss = 0.012425746768712997
Validation loss = 0.009476525709033012
Validation loss = 0.008684173226356506
Validation loss = 0.010494723916053772
Validation loss = 0.01036752201616764
Validation loss = 0.00863780826330185
Validation loss = 0.00876800436526537
Validation loss = 0.008752981200814247
Validation loss = 0.009259374812245369
Validation loss = 0.00958600640296936
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 21.
Path 2 | total_timesteps 41.
Path 3 | total_timesteps 61.
Path 4 | total_timesteps 87.
Path 5 | total_timesteps 114.
Path 6 | total_timesteps 143.
Path 7 | total_timesteps 183.
Path 8 | total_timesteps 203.
Path 9 | total_timesteps 231.
Path 10 | total_timesteps 251.
Path 11 | total_timesteps 279.
Path 12 | total_timesteps 298.
Path 13 | total_timesteps 324.
Path 14 | total_timesteps 341.
Path 15 | total_timesteps 362.
Path 16 | total_timesteps 375.
Path 17 | total_timesteps 412.
Path 18 | total_timesteps 423.
Path 19 | total_timesteps 449.
Path 20 | total_timesteps 483.
Path 21 | total_timesteps 523.
Path 22 | total_timesteps 542.
Path 23 | total_timesteps 564.
Path 24 | total_timesteps 588.
Path 25 | total_timesteps 621.
Path 26 | total_timesteps 641.
Path 27 | total_timesteps 666.
Path 28 | total_timesteps 684.
Path 29 | total_timesteps 699.
Path 30 | total_timesteps 725.
Path 31 | total_timesteps 758.
Path 32 | total_timesteps 802.
Path 33 | total_timesteps 834.
Path 34 | total_timesteps 853.
Path 35 | total_timesteps 875.
Path 36 | total_timesteps 905.
Path 37 | total_timesteps 930.
Path 38 | total_timesteps 948.
Path 39 | total_timesteps 959.
Path 40 | total_timesteps 970.
Path 41 | total_timesteps 988.
Path 42 | total_timesteps 1013.
Path 43 | total_timesteps 1042.
Path 44 | total_timesteps 1062.
Path 45 | total_timesteps 1082.
Path 46 | total_timesteps 1099.
Path 47 | total_timesteps 1131.
Path 48 | total_timesteps 1152.
Path 49 | total_timesteps 1179.
Path 50 | total_timesteps 1198.
Path 51 | total_timesteps 1216.
Path 52 | total_timesteps 1236.
Path 53 | total_timesteps 1253.
Path 54 | total_timesteps 1277.
Path 55 | total_timesteps 1297.
Path 56 | total_timesteps 1316.
Path 57 | total_timesteps 1338.
Path 58 | total_timesteps 1351.
Path 59 | total_timesteps 1363.
Path 60 | total_timesteps 1383.
Path 61 | total_timesteps 1408.
Path 62 | total_timesteps 1420.
Path 63 | total_timesteps 1431.
Path 64 | total_timesteps 1444.
Path 65 | total_timesteps 1462.
Path 66 | total_timesteps 1481.
Path 67 | total_timesteps 1511.
Path 68 | total_timesteps 1533.
Path 69 | total_timesteps 1557.
Path 70 | total_timesteps 1573.
Path 71 | total_timesteps 1589.
Path 72 | total_timesteps 1633.
Path 73 | total_timesteps 1656.
Path 74 | total_timesteps 1667.
Path 75 | total_timesteps 1698.
Path 76 | total_timesteps 1721.
Path 77 | total_timesteps 1735.
Path 78 | total_timesteps 1755.
Path 79 | total_timesteps 1772.
Path 80 | total_timesteps 1789.
Path 81 | total_timesteps 1821.
Path 82 | total_timesteps 1864.
Path 83 | total_timesteps 1875.
Path 84 | total_timesteps 1886.
Path 85 | total_timesteps 1904.
Path 86 | total_timesteps 1917.
Path 87 | total_timesteps 1930.
Path 88 | total_timesteps 1959.
Path 89 | total_timesteps 1971.
Path 90 | total_timesteps 1988.
Path 91 | total_timesteps 2008.
Path 92 | total_timesteps 2034.
Path 93 | total_timesteps 2051.
Path 94 | total_timesteps 2064.
Path 95 | total_timesteps 2088.
Path 96 | total_timesteps 2114.
Path 97 | total_timesteps 2134.
Path 98 | total_timesteps 2153.
Path 99 | total_timesteps 2183.
Path 100 | total_timesteps 2200.
Path 101 | total_timesteps 2219.
Path 102 | total_timesteps 2248.
Path 103 | total_timesteps 2268.
Path 104 | total_timesteps 2283.
Path 105 | total_timesteps 2311.
Path 106 | total_timesteps 2321.
Path 107 | total_timesteps 2340.
Path 108 | total_timesteps 2353.
Path 109 | total_timesteps 2372.
Path 110 | total_timesteps 2391.
Path 111 | total_timesteps 2437.
Path 112 | total_timesteps 2457.
Path 113 | total_timesteps 2481.
Path 114 | total_timesteps 2494.
Path 115 | total_timesteps 2516.
Path 116 | total_timesteps 2535.
Path 117 | total_timesteps 2549.
Path 118 | total_timesteps 2567.
Path 119 | total_timesteps 2592.
Path 120 | total_timesteps 2613.
Path 121 | total_timesteps 2632.
Path 122 | total_timesteps 2660.
Path 123 | total_timesteps 2679.
Path 124 | total_timesteps 2696.
Path 125 | total_timesteps 2722.
Path 126 | total_timesteps 2756.
Path 127 | total_timesteps 2783.
Path 128 | total_timesteps 2807.
Path 129 | total_timesteps 2831.
Path 130 | total_timesteps 2849.
Path 131 | total_timesteps 2867.
Path 132 | total_timesteps 2889.
Path 133 | total_timesteps 2904.
Path 134 | total_timesteps 2948.
Path 135 | total_timesteps 2971.
Path 136 | total_timesteps 2988.
Path 137 | total_timesteps 3007.
Path 138 | total_timesteps 3028.
Path 139 | total_timesteps 3057.
Path 140 | total_timesteps 3082.
Path 141 | total_timesteps 3097.
Path 142 | total_timesteps 3119.
Path 143 | total_timesteps 3143.
Path 144 | total_timesteps 3162.
Path 145 | total_timesteps 3186.
Path 146 | total_timesteps 3194.
Path 147 | total_timesteps 3226.
Path 148 | total_timesteps 3247.
Path 149 | total_timesteps 3262.
Path 150 | total_timesteps 3283.
Path 151 | total_timesteps 3305.
Path 152 | total_timesteps 3327.
Path 153 | total_timesteps 3345.
Path 154 | total_timesteps 3362.
Path 155 | total_timesteps 3382.
Path 156 | total_timesteps 3404.
Path 157 | total_timesteps 3448.
Path 158 | total_timesteps 3464.
Path 159 | total_timesteps 3475.
Path 160 | total_timesteps 3495.
Path 161 | total_timesteps 3509.
Path 162 | total_timesteps 3524.
Path 163 | total_timesteps 3543.
Path 164 | total_timesteps 3561.
Path 165 | total_timesteps 3580.
Path 166 | total_timesteps 3610.
Path 167 | total_timesteps 3629.
Path 168 | total_timesteps 3645.
Path 169 | total_timesteps 3669.
Path 170 | total_timesteps 3689.
Path 171 | total_timesteps 3698.
Path 172 | total_timesteps 3715.
Path 173 | total_timesteps 3747.
Path 174 | total_timesteps 3773.
Path 175 | total_timesteps 3796.
Path 176 | total_timesteps 3823.
Path 177 | total_timesteps 3839.
Path 178 | total_timesteps 3857.
Path 179 | total_timesteps 3872.
Path 180 | total_timesteps 3889.
Path 181 | total_timesteps 3906.
Path 182 | total_timesteps 3925.
Path 183 | total_timesteps 3949.
Path 184 | total_timesteps 3981.
Path 185 | total_timesteps 4002.
Path 186 | total_timesteps 4016.
Path 187 | total_timesteps 4034.
Path 188 | total_timesteps 4060.
Path 189 | total_timesteps 4081.
Path 190 | total_timesteps 4107.
Path 191 | total_timesteps 4135.
Path 192 | total_timesteps 4155.
Path 193 | total_timesteps 4165.
Path 194 | total_timesteps 4178.
Path 195 | total_timesteps 4197.
Path 196 | total_timesteps 4214.
Path 197 | total_timesteps 4237.
Path 198 | total_timesteps 4259.
Path 199 | total_timesteps 4278.
Path 200 | total_timesteps 4293.
Path 201 | total_timesteps 4311.
Path 202 | total_timesteps 4330.
Path 203 | total_timesteps 4351.
Path 204 | total_timesteps 4372.
Path 205 | total_timesteps 4400.
Path 206 | total_timesteps 4419.
Path 207 | total_timesteps 4437.
Path 208 | total_timesteps 4453.
Path 209 | total_timesteps 4472.
Path 210 | total_timesteps 4490.
Path 211 | total_timesteps 4505.
Path 212 | total_timesteps 4517.
Path 213 | total_timesteps 4538.
Path 214 | total_timesteps 4559.
Path 215 | total_timesteps 4589.
Path 216 | total_timesteps 4611.
Path 217 | total_timesteps 4636.
Path 218 | total_timesteps 4659.
Path 219 | total_timesteps 4685.
Path 220 | total_timesteps 4704.
Path 221 | total_timesteps 4718.
Path 222 | total_timesteps 4732.
Path 223 | total_timesteps 4761.
Path 224 | total_timesteps 4779.
Path 225 | total_timesteps 4805.
Path 226 | total_timesteps 4819.
Path 227 | total_timesteps 4835.
Path 228 | total_timesteps 4849.
Path 229 | total_timesteps 4876.
Path 230 | total_timesteps 4891.
Path 231 | total_timesteps 4912.
Path 232 | total_timesteps 4945.
Path 233 | total_timesteps 4971.
Path 234 | total_timesteps 4988.
Path 235 | total_timesteps 5008.
Path 236 | total_timesteps 5024.
Path 237 | total_timesteps 5051.
Path 238 | total_timesteps 5066.
Path 239 | total_timesteps 5130.
Path 240 | total_timesteps 5151.
Path 241 | total_timesteps 5164.
Path 242 | total_timesteps 5179.
Path 243 | total_timesteps 5194.
Path 244 | total_timesteps 5210.
Path 245 | total_timesteps 5225.
Path 246 | total_timesteps 5242.
Path 247 | total_timesteps 5260.
Path 248 | total_timesteps 5274.
Path 249 | total_timesteps 5300.
Path 250 | total_timesteps 5309.
Path 251 | total_timesteps 5341.
Path 252 | total_timesteps 5364.
Path 253 | total_timesteps 5381.
Path 254 | total_timesteps 5405.
Path 255 | total_timesteps 5430.
Path 256 | total_timesteps 5452.
Path 257 | total_timesteps 5469.
Path 258 | total_timesteps 5490.
Path 259 | total_timesteps 5501.
Path 260 | total_timesteps 5531.
Path 261 | total_timesteps 5550.
Path 262 | total_timesteps 5570.
Path 263 | total_timesteps 5609.
Path 264 | total_timesteps 5621.
Path 265 | total_timesteps 5637.
Path 266 | total_timesteps 5658.
Path 267 | total_timesteps 5668.
Path 268 | total_timesteps 5711.
Path 269 | total_timesteps 5734.
Path 270 | total_timesteps 5764.
Path 271 | total_timesteps 5781.
Path 272 | total_timesteps 5816.
Path 273 | total_timesteps 5828.
Path 274 | total_timesteps 5844.
Path 275 | total_timesteps 5873.
Path 276 | total_timesteps 5895.
Path 277 | total_timesteps 5904.
Path 278 | total_timesteps 5925.
Path 279 | total_timesteps 5954.
Path 280 | total_timesteps 5967.
Path 281 | total_timesteps 5992.
Done generating on-policy rollouts.
Updating normalization.
Done updating normalization.
----------------------------
| AverageReturn | -11.8    |
| Iteration     | 7        |
| MaximumReturn | 19.8     |
| MinimumReturn | -27.4    |
| TotalSamples  | 36090    |
----------------------------
itr #8 | 
Fitting dynamics.
Validation loss = 0.011094371788203716
Validation loss = 0.009061329998075962
Validation loss = 0.008172695524990559
Validation loss = 0.008460434153676033
Validation loss = 0.00845652911812067
Validation loss = 0.007991121150553226
Validation loss = 0.008640716783702374
Validation loss = 0.008324829861521721
Validation loss = 0.007661423645913601
Validation loss = 0.008404325693845749
Validation loss = 0.007826675660908222
Validation loss = 0.007384289521723986
Validation loss = 0.007763737812638283
Validation loss = 0.007438262924551964
Validation loss = 0.007367616053670645
Validation loss = 0.008134475909173489
Validation loss = 0.0077954065054655075
Validation loss = 0.008002929389476776
Validation loss = 0.007612364366650581
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 29.
Path 2 | total_timesteps 54.
Path 3 | total_timesteps 71.
Path 4 | total_timesteps 96.
Path 5 | total_timesteps 110.
Path 6 | total_timesteps 130.
Path 7 | total_timesteps 152.
Path 8 | total_timesteps 168.
Path 9 | total_timesteps 180.
Path 10 | total_timesteps 201.
Path 11 | total_timesteps 239.
Path 12 | total_timesteps 260.
Path 13 | total_timesteps 283.
Path 14 | total_timesteps 297.
Path 15 | total_timesteps 318.
Path 16 | total_timesteps 336.
Path 17 | total_timesteps 354.
Path 18 | total_timesteps 395.
Path 19 | total_timesteps 416.
Path 20 | total_timesteps 430.
Path 21 | total_timesteps 453.
Path 22 | total_timesteps 471.
Path 23 | total_timesteps 489.
Path 24 | total_timesteps 501.
Path 25 | total_timesteps 513.
Path 26 | total_timesteps 547.
Path 27 | total_timesteps 577.
Path 28 | total_timesteps 610.
Path 29 | total_timesteps 629.
Path 30 | total_timesteps 669.
Path 31 | total_timesteps 680.
Path 32 | total_timesteps 708.
Path 33 | total_timesteps 731.
