Logging to experiments/gym_fwalker2d/W/Mon-07-Nov-2022-10-28-41-AM-CST_gym_fwalker2d_trpo_iteration_20_seed2531
Print configuration .....
{'env_name': 'gym_fwalker2d', 'random_seeds': [3214, 2431, 2531, 2231], 'save_variables': False, 'model_save_dir': '/tmp/gym_fwalker2d_models/', 'restore_variables': False, 'start_onpol_iter': 0, 'onpol_iters': 33, 'num_path_random': 6, 'num_path_onpol': 6, 'env_horizon': 1000, 'max_train_data': 200000, 'max_val_data': 100000, 'discard_ratio': 0.0, 'dynamics': {'pre_training': {'mode': 'intrinsic_reward', 'itr': 0, 'policy_itr': 20}, 'model': 'nn', 'ensemble': False, 'ensemble_model_count': 5, 'enable_particle_ensemble': True, 'particles': 5, 'obs_var': 1.0, 'intrinsic_reward_coeff': 1.0, 'ita': 1.0, 'mode': 'random', 'val': True, 'n_layers': 4, 'hidden_size': 1000, 'activation': 'relu', 'batch_size': 1000, 'learning_rate': 0.001, 'reg_coeff': 0.0, 'epochs': 200, 'kfac_params': {'learning_rate': 0.1, 'damping': 0.001, 'momentum': 0.9, 'kl_clip': 0.0001, 'cov_ema_decay': 0.99}}, 'policy': {'network_shape': [64, 64], 'init_logstd': 0.0, 'activation': 'tanh', 'reinitialize_every_itr': False}, 'trpo': {'horizon': 1000, 'gamma': 0.99, 'step_size': 0.01, 'iterations': 20, 'batch_size': 50000, 'gae': 0.95, 'visualization': False, 'visualize_iterations': [0]}, 'algo': 'trpo'}
Generating random rollouts.
Path 0 | total_timesteps 0.
Path 142 | total_timesteps 3793.
Path 143 | total_timesteps 3814.
Path 144 | total_timesteps 3839.
Path 145 | total_timesteps 3860.
Path 146 | total_timesteps 3877.
Path 147 | total_timesteps 3895.
Path 148 | total_timesteps 3914.
Path 149 | total_timesteps 3934.
Path 150 | total_timesteps 3970.
Path 151 | total_timesteps 3997.
Path 152 | total_timesteps 4037.
Path 153 | total_timesteps 4060.
Path 154 | total_timesteps 4077.
Path 155 | total_timesteps 4109.
Path 156 | total_timesteps 4136.
Path 157 | total_timesteps 4200.
Path 158 | total_timesteps 4210.
Path 159 | total_timesteps 4221.
Path 160 | total_timesteps 4280.
Path 161 | total_timesteps 4302.
Path 162 | total_timesteps 4325.
Path 163 | total_timesteps 4360.
Path 164 | total_timesteps 4397.
Path 165 | total_timesteps 4427.
Path 166 | total_timesteps 4462.
Path 167 | total_timesteps 4498.
Path 168 | total_timesteps 4543.
Path 169 | total_timesteps 4555.
Path 170 | total_timesteps 4576.
Path 171 | total_timesteps 4626.
Path 172 | total_timesteps 4640.
Path 173 | total_timesteps 4669.
Path 174 | total_timesteps 4680.
Path 175 | total_timesteps 4710.
Path 176 | total_timesteps 4730.
Path 177 | total_timesteps 4760.
Path 178 | total_timesteps 4797.
Path 179 | total_timesteps 4827.
Path 180 | total_timesteps 4889.
Path 181 | total_timesteps 4904.
Path 182 | total_timesteps 4914.
Path 183 | total_timesteps 4938.
Path 184 | total_timesteps 4969.
Path 185 | total_timesteps 4984.
Path 186 | total_timesteps 4994.
Path 187 | total_timesteps 5008.
Path 188 | total_timesteps 5028.
Path 189 | total_timesteps 5041.
Path 190 | total_timesteps 5054.
Path 191 | total_timesteps 5110.
Path 192 | total_timesteps 5134.
Path 193 | total_timesteps 5153.
Path 194 | total_timesteps 5175.
Path 195 | total_timesteps 5200.
Path 196 | total_timesteps 5218.
Path 197 | total_timesteps 5246.
Path 198 | total_timesteps 5261.
Path 199 | total_timesteps 5273.
Path 200 | total_timesteps 5311.
Path 201 | total_timesteps 5324.
Path 202 | total_timesteps 5335.
Path 203 | total_timesteps 5352.
Path 204 | total_timesteps 5371.
Path 205 | total_timesteps 5412.
Path 206 | total_timesteps 5435.
Path 207 | total_timesteps 5445.
Path 208 | total_timesteps 5480.
Path 209 | total_timesteps 5535.
Path 210 | total_timesteps 5556.
Path 211 | total_timesteps 5576.
Path 212 | total_timesteps 5584.
Path 213 | total_timesteps 5598.
Path 214 | total_timesteps 5628.
Path 215 | total_timesteps 5668.
Path 216 | total_timesteps 5689.
Path 217 | total_timesteps 5700.
Path 218 | total_timesteps 5733.
Path 219 | total_timesteps 5759.
Path 220 | total_timesteps 5789.
Path 221 | total_timesteps 5809.
Path 222 | total_timesteps 5830.
Path 223 | total_timesteps 5854.
Path 224 | total_timesteps 5896.
Path 225 | total_timesteps 5923.
Path 226 | total_timesteps 5948.
Path 227 | total_timesteps 5972.
Done generating on-policy rollouts.
Updating normalization.
Done updating normalization.
----------------------------
| AverageReturn | -5.61    |
| Iteration     | 8        |
| MaximumReturn | 28.2     |
| MinimumReturn | -19.2    |
| TotalSamples  | 40081    |
----------------------------
itr #9 | 
Fitting dynamics.
Validation loss = 0.010529253631830215
Validation loss = 0.008702284656465054
Validation loss = 0.008455886505544186
Validation loss = 0.008506020531058311
Validation loss = 0.008664804510772228
Validation loss = 0.008350925520062447
Validation loss = 0.00883664283901453
Validation loss = 0.00994817353785038
Validation loss = 0.009198482148349285
Validation loss = 0.00797799602150917
Validation loss = 0.008144577965140343
Validation loss = 0.00946052372455597
Validation loss = 0.008317746222019196
Validation loss = 0.00909093115478754
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 32.
Path 2 | total_timesteps 61.
Path 3 | total_timesteps 84.
Path 4 | total_timesteps 98.
Path 5 | total_timesteps 121.
Path 6 | total_timesteps 142.
Path 7 | total_timesteps 189.
Path 8 | total_timesteps 203.
Path 9 | total_timesteps 229.
Path 10 | total_timesteps 249.
Path 11 | total_timesteps 280.
Path 12 | total_timesteps 300.
Path 13 | total_timesteps 327.
Path 14 | total_timesteps 357.
Path 15 | total_timesteps 383.
Path 16 | total_timesteps 417.
Path 17 | total_timesteps 435.
Path 18 | total_timesteps 461.
Path 19 | total_timesteps 483.
Path 20 | total_timesteps 499.
Path 21 | total_timesteps 537.
Path 22 | total_timesteps 557.
Path 23 | total_timesteps 599.
Path 24 | total_timesteps 628.
Path 25 | total_timesteps 652.
Path 26 | total_timesteps 673.
Path 27 | total_timesteps 716.
Path 28 | total_timesteps 743.
Path 29 | total_timesteps 761.
Path 30 | total_timesteps 773.
Path 31 | total_timesteps 791.
Path 32 | total_timesteps 804.
Path 33 | total_timesteps 845.
Path 34 | total_timesteps 877.
Path 35 | total_timesteps 892.
Path 36 | total_timesteps 908.
Path 37 | total_timesteps 927.
Path 38 | total_timesteps 949.
Path 39 | total_timesteps 971.
Path 40 | total_timesteps 985.
Path 41 | total_timesteps 1001.
Path 42 | total_timesteps 1026.
Path 43 | total_timesteps 1045.
Path 44 | total_timesteps 1078.
Path 45 | total_timesteps 1133.
Path 46 | total_timesteps 1161.
Path 47 | total_timesteps 1176.
Path 48 | total_timesteps 1203.
Path 49 | total_timesteps 1221.
Path 50 | total_timesteps 1245.
Path 51 | total_timesteps 1263.
Path 52 | total_timesteps 1303.
Path 53 | total_timesteps 1331.
Path 54 | total_timesteps 1357.
Path 55 | total_timesteps 1385.
Path 56 | total_timesteps 1417.
Path 57 | total_timesteps 1434.
Path 58 | total_timesteps 1454.
Path 59 | total_timesteps 1465.
Path 60 | total_timesteps 1492.
Path 61 | total_timesteps 1517.
Path 62 | total_timesteps 1553.
Path 63 | total_timesteps 1573.
Path 64 | total_timesteps 1592.
Path 65 | total_timesteps 1614.
Path 66 | total_timesteps 1650.
Path 67 | total_timesteps 1683.
Path 68 | total_timesteps 1714.
Path 69 | total_timesteps 1732.
Path 70 | total_timesteps 1765.
Path 71 | total_timesteps 1807.
Path 72 | total_timesteps 1832.
Path 73 | total_timesteps 1900.
Path 74 | total_timesteps 1949.
Path 75 | total_timesteps 1972.
Path 76 | total_timesteps 2005.
Path 77 | total_timesteps 2018.
Path 78 | total_timesteps 2045.
Path 79 | total_timesteps 2075.
Path 80 | total_timesteps 2100.
Path 81 | total_timesteps 2119.
Path 82 | total_timesteps 2148.
Path 83 | total_timesteps 2165.
Path 84 | total_timesteps 2182.
Path 85 | total_timesteps 2193.
Path 86 | total_timesteps 2225.
Path 87 | total_timesteps 2236.
Path 88 | total_timesteps 2251.
Path 89 | total_timesteps 2303.
Path 90 | total_timesteps 2339.
Path 91 | total_timesteps 2389.
Path 92 | total_timesteps 2411.
Path 93 | total_timesteps 2440.
Path 94 | total_timesteps 2492.
Path 95 | total_timesteps 2516.
Path 96 | total_timesteps 2544.
Path 97 | total_timesteps 2565.
Path 98 | total_timesteps 2584.
Path 99 | total_timesteps 2631.
Path 100 | total_timesteps 2650.
Path 101 | total_timesteps 2692.
Path 102 | total_timesteps 2722.
Path 103 | total_timesteps 2772.
Path 104 | total_timesteps 2815.
Path 105 | total_timesteps 2834.
Path 106 | total_timesteps 2861.
Path 107 | total_timesteps 2897.
Path 108 | total_timesteps 2914.
Path 109 | total_timesteps 2965.
Path 110 | total_timesteps 2994.
Path 111 | total_timesteps 3023.
Path 112 | total_timesteps 3067.
Path 113 | total_timesteps 3109.
Path 114 | total_timesteps 3130.
Path 115 | total_timesteps 3150.
Path 116 | total_timesteps 3185.
Path 117 | total_timesteps 3203.
Path 118 | total_timesteps 3223.
Path 119 | total_timesteps 3248.
Path 120 | total_timesteps 3275.
Path 121 | total_timesteps 3289.
Path 122 | total_timesteps 3305.
Path 123 | total_timesteps 3330.
Path 124 | total_timesteps 3351.
Path 125 | total_timesteps 3375.
Path 126 | total_timesteps 3391.
Path 127 | total_timesteps 3412.
Path 128 | total_timesteps 3428.
Path 129 | total_timesteps 3445.
Path 130 | total_timesteps 3475.
Path 131 | total_timesteps 3485.
Path 132 | total_timesteps 3501.
Path 133 | total_timesteps 3528.
Path 134 | total_timesteps 3545.
Path 135 | total_timesteps 3560.
Path 136 | total_timesteps 3572.
Path 137 | total_timesteps 3591.
Path 138 | total_timesteps 3638.
Path 139 | total_timesteps 3691.
Path 140 | total_timesteps 3712.
Path 141 | total_timesteps 3729.
Path 142 | total_timesteps 3745.
Path 143 | total_timesteps 3769.
Path 144 | total_timesteps 3788.
Path 145 | total_timesteps 3806.
Path 146 | total_timesteps 3820.
Path 147 | total_timesteps 3836.
Path 148 | total_timesteps 3850.
Path 149 | total_timesteps 3871.
Path 150 | total_timesteps 3885.
Path 151 | total_timesteps 3907.
Path 152 | total_timesteps 3947.
Path 153 | total_timesteps 3993.
Path 154 | total_timesteps 4009.
Path 155 | total_timesteps 4040.
Path 156 | total_timesteps 4053.
Path 157 | total_timesteps 4066.
Path 158 | total_timesteps 4096.
Path 159 | total_timesteps 4111.
Path 160 | total_timesteps 4128.
Path 161 | total_timesteps 4150.
Path 162 | total_timesteps 4171.
Path 163 | total_timesteps 4205.
Path 164 | total_timesteps 4254.
Path 165 | total_timesteps 4275.
Path 166 | total_timesteps 4282.
Path 167 | total_timesteps 4306.
Path 168 | total_timesteps 4322.
Path 169 | total_timesteps 4334.
Path 170 | total_timesteps 4362.
Path 171 | total_timesteps 4393.
Path 172 | total_timesteps 4419.
Path 173 | total_timesteps 4432.
Path 174 | total_timesteps 4463.
Path 175 | total_timesteps 4507.
Path 176 | total_timesteps 4550.
Path 177 | total_timesteps 4577.
Path 178 | total_timesteps 4601.
Path 179 | total_timesteps 4626.
Path 180 | total_timesteps 4641.
Path 181 | total_timesteps 4669.
Path 182 | total_timesteps 4691.
Path 183 | total_timesteps 4718.
Path 184 | total_timesteps 4751.
Path 185 | total_timesteps 4763.
Path 186 | total_timesteps 4816.
Path 187 | total_timesteps 4836.
Path 188 | total_timesteps 4866.
Path 189 | total_timesteps 4895.
Path 190 | total_timesteps 4916.
Path 191 | total_timesteps 4934.
Path 192 | total_timesteps 4967.
Path 193 | total_timesteps 4992.
Path 194 | total_timesteps 5002.
Path 195 | total_timesteps 5019.
Path 196 | total_timesteps 5051.
Path 197 | total_timesteps 5076.
Path 198 | total_timesteps 5096.
Path 199 | total_timesteps 5130.
Path 200 | total_timesteps 5156.
Path 201 | total_timesteps 5203.
Path 202 | total_timesteps 5242.
Path 203 | total_timesteps 5275.
Path 204 | total_timesteps 5304.
Path 205 | total_timesteps 5318.
Path 206 | total_timesteps 5342.
Path 207 | total_timesteps 5378.
Path 208 | total_timesteps 5408.
Path 209 | total_timesteps 5448.
Path 210 | total_timesteps 5479.
Path 211 | total_timesteps 5512.
Path 212 | total_timesteps 5556.
Path 213 | total_timesteps 5590.
Path 214 | total_timesteps 5619.
Path 215 | total_timesteps 5644.
Path 216 | total_timesteps 5685.
Path 217 | total_timesteps 5729.
Path 218 | total_timesteps 5758.
Path 219 | total_timesteps 5799.
Path 220 | total_timesteps 5831.
Path 221 | total_timesteps 5867.
Path 222 | total_timesteps 5893.
Path 223 | total_timesteps 5949.
Path 224 | total_timesteps 5961.
Path 225 | total_timesteps 5978.
Done generating on-policy rollouts.
Updating normalization.
Done updating normalization.
----------------------------
| AverageReturn | -7.11    |
| Iteration     | 9        |
| MaximumReturn | 17.3     |
| MinimumReturn | -19.7    |
| TotalSamples  | 44086    |
----------------------------
itr #10 | 
Fitting dynamics.
Validation loss = 0.009299739263951778
Validation loss = 0.008019394241273403
Validation loss = 0.00936902966350317
Validation loss = 0.007967176847159863
Validation loss = 0.007520623039454222
Validation loss = 0.007633577100932598
Validation loss = 0.008326507173478603
Validation loss = 0.007592084817588329
Validation loss = 0.0075866179540753365
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 27.
Path 2 | total_timesteps 57.
Path 3 | total_timesteps 92.
Path 4 | total_timesteps 126.
Path 5 | total_timesteps 134.
Path 6 | total_timesteps 161.
Path 7 | total_timesteps 182.
Path 8 | total_timesteps 211.
Path 9 | total_timesteps 241.
Path 10 | total_timesteps 265.
Path 11 | total_timesteps 276.
Path 12 | total_timesteps 309.
Path 13 | total_timesteps 322.
Path 14 | total_timesteps 344.
Path 15 | total_timesteps 374.
Path 16 | total_timesteps 390.
Path 17 | total_timesteps 411.
Path 18 | total_timesteps 433.
Path 19 | total_timesteps 444.
Path 20 | total_timesteps 478.
Path 21 | total_timesteps 510.
Path 22 | total_timesteps 542.
Path 23 | total_timesteps 563.
Path 24 | total_timesteps 600.
Path 25 | total_timesteps 632.
Path 26 | total_timesteps 650.
Path 27 | total_timesteps 668.
Path 28 | total_timesteps 689.
Path 29 | total_timesteps 708.
Path 30 | total_timesteps 759.
Path 31 | total_timesteps 804.
Path 32 | total_timesteps 836.
Path 33 | total_timesteps 853.
Path 34 | total_timesteps 867.
Path 35 | total_timesteps 899.
Path 36 | total_timesteps 912.
Path 37 | total_timesteps 943.
Path 38 | total_timesteps 963.
Path 39 | total_timesteps 983.
Path 40 | total_timesteps 1004.
Path 41 | total_timesteps 1026.
Path 42 | total_timesteps 1050.
Path 43 | total_timesteps 1080.
Path 44 | total_timesteps 1102.
Path 45 | total_timesteps 1126.
Path 46 | total_timesteps 1168.
Path 47 | total_timesteps 1186.
Path 48 | total_timesteps 1209.
Path 49 | total_timesteps 1238.
Path 50 | total_timesteps 1284.
Path 51 | total_timesteps 1341.
Path 52 | total_timesteps 1390.
Path 53 | total_timesteps 1407.
Path 54 | total_timesteps 1440.
Path 55 | total_timesteps 1461.
Path 56 | total_timesteps 1481.
Path 57 | total_timesteps 1509.
Path 58 | total_timesteps 1523.
Path 59 | total_timesteps 1545.
Path 60 | total_timesteps 1571.
Path 61 | total_timesteps 1595.
Path 62 | total_timesteps 1621.
Path 63 | total_timesteps 1641.
Path 64 | total_timesteps 1670.
Path 65 | total_timesteps 1681.
Path 66 | total_timesteps 1706.
Path 67 | total_timesteps 1735.
Path 68 | total_timesteps 1794.
Path 69 | total_timesteps 1831.
Path 70 | total_timesteps 1922.
Path 71 | total_timesteps 1957.
Path 72 | total_timesteps 2007.
Path 73 | total_timesteps 2021.
Path 74 | total_timesteps 2036.
Path 75 | total_timesteps 2077.
Path 76 | total_timesteps 2113.
Path 77 | total_timesteps 2127.
Path 78 | total_timesteps 2136.
Path 79 | total_timesteps 2157.
Path 80 | total_timesteps 2194.
Path 81 | total_timesteps 2222.
Path 82 | total_timesteps 2239.
Path 83 | total_timesteps 2268.
Path 84 | total_timesteps 2290.
Path 85 | total_timesteps 2305.
Path 86 | total_timesteps 2344.
Path 87 | total_timesteps 2365.
Path 88 | total_timesteps 2402.
Path 89 | total_timesteps 2451.
Path 90 | total_timesteps 2467.
Path 91 | total_timesteps 2480.
Path 92 | total_timesteps 2498.
Path 93 | total_timesteps 2527.
Path 94 | total_timesteps 2545.
Path 95 | total_timesteps 2573.
Path 96 | total_timesteps 2587.
Path 97 | total_timesteps 2616.
Path 98 | total_timesteps 2629.
Path 99 | total_timesteps 2664.
Path 100 | total_timesteps 2694.
Path 101 | total_timesteps 2706.
Path 102 | total_timesteps 2760.
Path 103 | total_timesteps 2808.
Path 104 | total_timesteps 2816.
Path 105 | total_timesteps 2837.
Path 106 | total_timesteps 2852.
Path 107 | total_timesteps 2881.
Path 108 | total_timesteps 2904.
Path 109 | total_timesteps 2919.
Path 110 | total_timesteps 2958.
Path 111 | total_timesteps 2979.
Path 112 | total_timesteps 3001.
Path 113 | total_timesteps 3020.
Path 114 | total_timesteps 3054.
Path 115 | total_timesteps 3077.
Path 116 | total_timesteps 3089.
Path 117 | total_timesteps 3164.
Path 118 | total_timesteps 3172.
Path 119 | total_timesteps 3201.
Path 120 | total_timesteps 3236.
Path 121 | total_timesteps 3264.
Path 122 | total_timesteps 3281.
Path 123 | total_timesteps 3315.
Path 124 | total_timesteps 3338.
Path 125 | total_timesteps 3363.
Path 126 | total_timesteps 3382.
Path 127 | total_timesteps 3416.
Path 128 | total_timesteps 3452.
Path 129 | total_timesteps 3477.
Path 130 | total_timesteps 3530.
Path 131 | total_timesteps 3550.
Path 132 | total_timesteps 3574.
Path 133 | total_timesteps 3599.
Path 134 | total_timesteps 3648.
Path 135 | total_timesteps 3660.
Path 136 | total_timesteps 3692.
Path 137 | total_timesteps 3736.
Path 138 | total_timesteps 3754.
Path 139 | total_timesteps 3773.
Path 140 | total_timesteps 3793.
Path 141 | total_timesteps 3813.
Path 142 | total_timesteps 3826.
Path 143 | total_timesteps 3867.
Path 144 | total_timesteps 3888.
Path 145 | total_timesteps 3913.
Path 146 | total_timesteps 3937.
Path 147 | total_timesteps 3963.
Path 148 | total_timesteps 3978.
Path 149 | total_timesteps 3998.
Path 150 | total_timesteps 4018.
Path 151 | total_timesteps 4053.
Path 152 | total_timesteps 4085.
Path 153 | total_timesteps 4120.
Path 154 | total_timesteps 4140.
Path 155 | total_timesteps 4167.
Path 156 | total_timesteps 4183.
Path 157 | total_timesteps 4240.
Path 158 | total_timesteps 4270.
Path 159 | total_timesteps 4284.
Path 160 | total_timesteps 4305.
Path 161 | total_timesteps 4339.
Path 162 | total_timesteps 4370.
Path 163 | total_timesteps 4396.
Path 164 | total_timesteps 4421.
Path 165 | total_timesteps 4443.
Path 166 | total_timesteps 4457.
Path 167 | total_timesteps 4500.
Path 168 | total_timesteps 4512.
Path 169 | total_timesteps 4526.
Path 170 | total_timesteps 4553.
Path 171 | total_timesteps 4582.
Path 172 | total_timesteps 4604.
Path 173 | total_timesteps 4639.
Path 174 | total_timesteps 4647.
Path 175 | total_timesteps 4685.
Path 176 | total_timesteps 4718.
Path 177 | total_timesteps 4772.
Path 178 | total_timesteps 4789.
Path 179 | total_timesteps 4821.
Path 180 | total_timesteps 4843.
Path 181 | total_timesteps 4864.
Path 182 | total_timesteps 4877.
Path 183 | total_timesteps 4920.
Path 184 | total_timesteps 4954.
Path 185 | total_timesteps 4970.
Path 186 | total_timesteps 4988.
Path 187 | total_timesteps 5048.
Path 188 | total_timesteps 5078.
Path 189 | total_timesteps 5089.
Path 190 | total_timesteps 5114.
Path 191 | total_timesteps 5142.
Path 192 | total_timesteps 5183.
Path 193 | total_timesteps 5205.
Path 194 | total_timesteps 5224.
Path 195 | total_timesteps 5247.
Path 196 | total_timesteps 5259.
Path 197 | total_timesteps 5272.
Path 198 | total_timesteps 5303.
Path 199 | total_timesteps 5329.
Path 200 | total_timesteps 5362.
Path 201 | total_timesteps 5417.
Path 202 | total_timesteps 5441.
Path 203 | total_timesteps 5479.
Path 204 | total_timesteps 5489.
Path 205 | total_timesteps 5512.
Path 206 | total_timesteps 5545.
Path 207 | total_timesteps 5560.
Path 208 | total_timesteps 5604.
Path 209 | total_timesteps 5638.
Path 210 | total_timesteps 5655.
Path 211 | total_timesteps 5687.
Path 212 | total_timesteps 5713.
Path 213 | total_timesteps 5732.
Path 214 | total_timesteps 5754.
Path 215 | total_timesteps 5777.
Path 216 | total_timesteps 5797.
Path 217 | total_timesteps 5824.
Path 218 | total_timesteps 5849.
Path 219 | total_timesteps 5862.
Path 220 | total_timesteps 5876.
Path 221 | total_timesteps 5899.
Path 222 | total_timesteps 5933.
Path 223 | total_timesteps 5952.
Done generating on-policy rollouts.
Updating normalization.
Done updating normalization.
----------------------------
| AverageReturn | -7.12    |
| Iteration     | 10       |
| MaximumReturn | 42.1     |
| MinimumReturn | -21.4    |
| TotalSamples  | 48094    |
----------------------------
itr #11 | 
Fitting dynamics.
Validation loss = 0.007701473776251078
Validation loss = 0.007296728435903788
Validation loss = 0.007218783255666494
Validation loss = 0.006935447920113802
Validation loss = 0.007693871855735779
Validation loss = 0.007674673106521368
Validation loss = 0.006798541639000177
Validation loss = 0.007093951106071472
Validation loss = 0.007212217431515455
Validation loss = 0.007676953449845314
Validation loss = 0.006930625531822443
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 12.
Path 2 | total_timesteps 35.
Path 3 | total_timesteps 49.
Path 4 | total_timesteps 71.
Path 5 | total_timesteps 84.
Path 6 | total_timesteps 108.
Path 7 | total_timesteps 121.
Path 8 | total_timesteps 152.
Path 9 | total_timesteps 171.
Path 10 | total_timesteps 198.
Path 11 | total_timesteps 222.
Path 12 | total_timesteps 232.
Path 13 | total_timesteps 262.
Path 14 | total_timesteps 288.
Path 15 | total_timesteps 337.
Path 16 | total_timesteps 349.
Path 17 | total_timesteps 400.
Path 18 | total_timesteps 409.
Path 19 | total_timesteps 424.
Path 20 | total_timesteps 456.
Path 21 | total_timesteps 471.
Path 22 | total_timesteps 506.
Path 23 | total_timesteps 520.
Path 24 | total_timesteps 534.
Path 25 | total_timesteps 552.
Path 26 | total_timesteps 569.
Path 27 | total_timesteps 596.
Path 28 | total_timesteps 614.
Path 29 | total_timesteps 628.
Path 30 | total_timesteps 643.
Path 31 | total_timesteps 657.
Path 32 | total_timesteps 670.
Path 33 | total_timesteps 702.
Path 34 | total_timesteps 714.
Path 35 | total_timesteps 745.
Path 36 | total_timesteps 770.
Path 37 | total_timesteps 786.
Path 38 | total_timesteps 804.
Path 39 | total_timesteps 814.
Path 40 | total_timesteps 828.
Path 41 | total_timesteps 840.
Path 42 | total_timesteps 866.
Path 43 | total_timesteps 881.
Path 44 | total_timesteps 906.
Path 45 | total_timesteps 928.
Path 46 | total_timesteps 940.
Path 47 | total_timesteps 948.
Path 48 | total_timesteps 962.
Path 49 | total_timesteps 971.
Path 50 | total_timesteps 979.
Path 51 | total_timesteps 1009.
Path 52 | total_timesteps 1034.
Path 53 | total_timesteps 1046.
Path 54 | total_timesteps 1065.
Path 55 | total_timesteps 1076.
Path 56 | total_timesteps 1131.
Path 57 | total_timesteps 1143.
Path 58 | total_timesteps 1164.
Path 59 | total_timesteps 1198.
Path 60 | total_timesteps 1207.
Path 61 | total_timesteps 1231.
Path 62 | total_timesteps 1247.
Path 63 | total_timesteps 1271.
Path 64 | total_timesteps 1306.
Path 65 | total_timesteps 1315.
Path 66 | total_timesteps 1342.
Path 67 | total_timesteps 1365.
Path 68 | total_timesteps 1399.
Path 69 | total_timesteps 1423.
Path 70 | total_timesteps 1447.
Path 71 | total_timesteps 1470.
Path 72 | total_timesteps 1498.
Path 73 | total_timesteps 1536.
Path 74 | total_timesteps 1550.
Path 75 | total_timesteps 1581.
Path 76 | total_timesteps 1595.
Path 77 | total_timesteps 1623.
Path 78 | total_timesteps 1632.
Path 79 | total_timesteps 1644.
Path 80 | total_timesteps 1686.
Path 81 | total_timesteps 1702.
Path 82 | total_timesteps 1726.
Path 83 | total_timesteps 1755.
Path 84 | total_timesteps 1762.
Path 85 | total_timesteps 1779.
Path 86 | total_timesteps 1802.
Path 87 | total_timesteps 1838.
Path 88 | total_timesteps 1852.
Path 89 | total_timesteps 1869.
Path 90 | total_timesteps 1889.
Path 91 | total_timesteps 1899.
Path 92 | total_timesteps 1968.
Path 93 | total_timesteps 1992.
Path 94 | total_timesteps 2015.
Path 95 | total_timesteps 2039.
Path 96 | total_timesteps 2051.
Path 97 | total_timesteps 2064.
Path 98 | total_timesteps 2081.
Path 99 | total_timesteps 2104.
Path 100 | total_timesteps 2115.
Path 101 | total_timesteps 2127.
Path 102 | total_timesteps 2139.
Path 103 | total_timesteps 2154.
Path 104 | total_timesteps 2168.
Path 105 | total_timesteps 2187.
Path 106 | total_timesteps 2200.
Path 107 | total_timesteps 2215.
Path 108 | total_timesteps 2224.
Path 109 | total_timesteps 2238.
Path 110 | total_timesteps 2262.
Path 111 | total_timesteps 2275.
Path 112 | total_timesteps 2297.
Path 113 | total_timesteps 2320.
Path 114 | total_timesteps 2350.
Path 115 | total_timesteps 2375.
Path 116 | total_timesteps 2396.
Path 117 | total_timesteps 2417.
Path 118 | total_timesteps 2440.
Path 119 | total_timesteps 2455.
Path 120 | total_timesteps 2492.
Path 121 | total_timesteps 2510.
Path 122 | total_timesteps 2528.
Path 123 | total_timesteps 2559.
Path 124 | total_timesteps 2578.
Path 125 | total_timesteps 2607.
Path 126 | total_timesteps 2615.
Path 127 | total_timesteps 2634.
